Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
PUCXAAZLYORUSG-UHFFFAOYNA-N,CHEMBL402286,25553,A,7.96,chembl20,463177,10116,SLC6A4,4061,C1=CC(=C(CNC)C=C1C(N2CCCN(CC2)C3CC3)=O)OC=4C=CC(=CC4)SC(F)(F)F
PSBXDOYFPJDNNH-UHFFFAOYNA-N,CHEMBL28821,25553,A,6.15,chembl20,201833,10116,SLC6A4,4061,O(C(C1=CC=CC=C1)C2=CC=CC=C2)CCN3CCN(CC3)CCC(O)C4=CC=CC=C4
PZNXMYGCDJHLCM-UHFFFAOYNA-N,71541577,6532,A,8.04096,pubchem,735871,9606,SLC6A4,4061,ClC=1C=C(C2(CCN(CC2)C)COCC=3N=C(C4CC4)C=C(C3)C(F)(F)F)C=CC1
PZUUCLCSQURJFQ-UHFFFAOYNA-N,CHEMBL135586,25553,A,6.43,chembl20,201964,10116,SLC6A4,4061,C=1C=C(C=CC1)C(CCN2CCN(C3=CC=C(C=C3)Cl)CC2)OC4=CC=C5C(=C4)OCO5
RADDITPPNPJVNF-LELJVTLKNA-N,45279218,6532,A,7.06048,pubchem,497188,9606,SLC6A4,4061,ClC1=C(N2CCN(CC2)CCNC(=O)C3=C(NC(=C3)C4=CC=CC=C4)C)C=CC=C1Cl
RAEUXCRVYZPPCZ-UHFFFAOYNA-N,CHEMBL391669,25553,A,8.89,chembl20,454705,10116,SLC6A4,4061,C1=C(C=C2C(=C1)C(CN3C2CCC3)C=4C=C(C=CC4)O)OCCCN5CCCCC5
QXSRSFIVYBKICM-MOPGFXCFNA-N,CHEMBL597968,6532,A,8.26,chembl20,611006,9606,SLC6A4,4061,C=1C=C(C=C([C@H](N2C3=C(CC2)C=C(C=C3)C)[C@H](O)CNC)C1)F
QXVKDIRFPUDMDU-UHFFFAOYNA-N,CHEMBL2333626,6532,A,8.4,chembl20,948439,9606,SLC6A4,4061,C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)N4CC=CC4)C
QYAZFPSPLQVWMZ-IAGOWNOFNA-N,CHEMBL1818460,6532,A,9.0,chembl20,763087,9606,SLC6A4,4061,N1(N=C(C=C1C)C(F)(F)F)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
QYLDPHCXTPAKIU-UHFFFAOYNA-N,46914049,25553,A,6.84466,pubchem,499947,10116,SLC6A4,4061,ClC=1C=C(C2=CC3=C(C(OC3)(CCCN(C)C)C4=CC=C(F)C=C4)C=C2)C=CC1Cl
QYQBPUFRGNLMIF-UHFFFAOYNA-N,CHEMBL199512,25553,A,7.7,chembl20,329124,10116,SLC6A4,4061,C12N(C(CC(C1C(OC)=O)C3=CC=C(C=C3)C=4C=NC=5C(C4)=CC=CC5)CC2)C
QYYWMLHRGDGTBW-TVSZOZCSNA-N,CHEMBL311144,25553,A,6.71,chembl20,201643,10116,SLC6A4,4061,C12[C@H]([C@@H](OC(C3=C(C=C(C=C3)I)O)=O)CC(N1C)CC2)C(=O)OC
QXBQXYGCASROIC-LDADJPATNA-N,CHEMBL371816,25553,A,5.86,chembl20,302761,10116,SLC6A4,4061,N12C3C(C(=O)OC)C(CC1CC3)/C(/C2)=C/C4=CC=C(C=C4)C5=CC=C(C=C5)F
PLUYBLULVPKJTP-UHFFFAOYNA-N,CHEMBL1782801,25553,A,5.49,chembl20,751309,10116,SLC6A4,4061,N1(CCN(CCC1)C=2C=NC=3C(N2)=CC=CC3)CCC(C4=CSC5=CC=CC=C45)=O
PJDXWDVVDNWPJB-RTWAWAEBNA-N,CHEMBL603495,6532,A,5.05,chembl20,611006,9606,SLC6A4,4061,C1=CC([C@H](N2C3=C(C(C2)(CC)CC)C=CC=C3)[C@H](O)CNC)=CC(F)=C1
PQHWHHSAKLPIFS-LLVKDONJNA-N,CHEMBL3260337,6532,A,6.65,chembl20,1351818,9606,SLC6A4,4061,C1(=CC(=C(C=C1)O[C@@H](C2=CC=CC(=C2)C(F)(F)F)C)OC3CNC3)C(F)(F)F
PMMODKDOWSEEKQ-UHFFFAOYNA-N,CHEMBL1257264,6532,A,7.02,chembl20,664682,9606,SLC6A4,4061,C1(=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=CC=CC5)O)Cl
PMUMPYZJZVTUOL-LELJVTLKNA-N,CHEMBL494806,25553,A,5.9,chembl20,556308,10116,SLC6A4,4061,C=1C=CC=2N=C(C=CC2C1OCCN3CCN(CC3)CC=4C=C(C=CC4)NC(C)=O)C
PIEYHCODGLVLCW-UHFFFAOYNA-N,CHEMBL1257263,6532,A,7.17,chembl20,664682,9606,SLC6A4,4061,C=1(C(OCCCN2CCN(CC2)C3=CC=CC=4C3=CC=CC4)=CC5=C(NC=C5C1)O)Cl
QCFZUTYIUYQTPW-JOCHJYFZNA-N,CHEMBL515472,6532,A,5.66,chembl20,563505,9606,SLC6A4,4061,C=1(C(OC)=C(OCCF)C=CC1)[C@@H](C2CCN(CC2)CCC3=CC=C(C=C3)F)O
QCSMZUDZLGLVEL-UHFFFAOYNA-N,CHEMBL28726,25553,A,5.95,chembl20,201833,10116,SLC6A4,4061,N1(CC2C(=O)CCCC2)CCN(CC1)CCOC(C3=CC=C(C=C3)F)C=4C=CC(=CC4)F
QDBZAAWPKCEIBY-ROUUACIJNA-N,CHEMBL2112760,25553,A,6.43,chembl20,202138,10116,SLC6A4,4061,N1(C=2C(=CC=CC2)C3=C1C=CC=C3)CCCN4C[C@H](C)N([C@H](C4)C)C
QDNMAHYHMXHIIS-LELJVTLKNA-N,CHEMBL1632207,25553,A,5.9,chembl20,689710,10116,SLC6A4,4061,C1=C(N2CCN(CC2)CCC=3C=C(C=CC3)NC(CC)=O)C=4C=CC(=NC4C=C1)C
QBNBCBDYUDSSDZ-LICLKQGHNA-N,CHEMBL301020,25553,A,8.49,chembl20,198048,10116,SLC6A4,4061,N12C3C(COC(=O)C=4C=CC=CC4)C(CC1CC3)/C(/C2)=C/C5=CC(Cl)=C(C=C5)Br
QDTQQCFRNAKULP-NNGLDNRONA-N,CHEMBL315172,6532,A,7.47,chembl20,201338,9606,SLC6A4,4061,C12C(C(C=3C=C4C=CC=CC4=CC3)CC(N1C)[C@H](C2)O)C(=O)OC
QDVCLALBZWXTJR-UHFFFAOYNA-N,44393454,6532,A,6.60206,pubchem,242243,9606,SLC6A4,4061,FC1=C(CC2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCOC56)CC3)CC2)C=C(F)C=C1
QDZIBQWKRRRXAL-VIRABCJINA-N,CHEMBL1812750,6532,A,6.96,chembl20,760470,9606,SLC6A4,4061,C1[C@H]2N[C@@H](C1)C[C@H]([C@@H]2C(=O)OC)C3=CC(=C(C=C3)C)F
QFIPWGPAGDXIEC-HXTKINSTNA-N,9842337,25553,A,8.16178,pubchem,204529,10116,SLC6A4,4061,O(CCN1CCC(=CC1)C=2C3=C(NC2)N=CC=C3)C=4C=5C(=NC=CC5)C=CC4
QGQUHXSBTSDAML-XGXHKTLJNA-N,CHEMBL1162,6532,A,5.62,chembl20,774720,9606,SLC6A4,4061,O=C1CC[C@H]2C(C1)=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(O)C#C)C
QGSXAJBDTYUXEY-QWOVJGMINA-N,CHEMBL1271984,6532,A,6.06,chembl20,675983,9606,SLC6A4,4061,N1(CCN(C2=C(C(=CC=C2)Cl)Cl)CC1)CCNC(C3=NC(=NC(=C3)C)SC)=O
RFRAMHBONGDSJV-UHFFFAOYNA-N,CHEMBL141876,25553,A,5.54,chembl20,201638,10116,SLC6A4,4061,N1(CC(NCCOC(C2=CC=CC=C2)C3=CC=CC=C3)CCCC1)CCCC4=CC=CC=C4
RGCRPWWXLBCYBL-OPVJXMOQNA-N,CHEMBL1644606,6532,A,6.98,chembl20,700295,9606,SLC6A4,4061,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC=3C=CC=C(C3)C4=CC=C(C=C4)C#N
RISBSIZJBWBMEB-UGSOOPFHNA-N,CHEMBL203453,6532,A,7.27,chembl20,339938,9606,SLC6A4,4061,C1=C(C=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@@H](C2=C1)NC)S(C)(=O)=O
RISQRACQCSRCMX-NTUHNPAUNA-N,CHEMBL346591,25553,A,5.74,chembl20,201511,10116,SLC6A4,4061,N1(CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=CC=C3)C/C=C/C=4OC=CC4
QVIXLSYROOSFHA-IHWFROFDNA-N,76309752,6532,A,5.06123,pubchem,257285,9606,SLC6A4,4061,FC1=CC=C(C(NC2C[C@H]3N([C@@H](C2)CC3)C)C4=CC=C(F)C=C4)C=C1
QVIXLSYROOSFHA-OWZKRDHZNA-N,CHEMBL3085019,6532,A,5.06,chembl20,326608,9606,SLC6A4,4061,C1C[C@H]2N([C@@H]1C[C@@H](C2)NC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)C
RHLFEBLPGQLRJW-UHFFFAOYNA-N,9953959,25553,A,7.88107,pubchem,261613,10116,SLC6A4,4061,FC=1C=C2C(C=3CCN(CC4OC5=C(N(C4)CC)C=CC=C5OC)CC3)=CNC2=CC1
RHVNIKMJBSVJBT-UHFFFAOYNA-N,72734840,25553,A,7.06048,pubchem,1059389,10116,SLC6A4,4061,BrC1=CC=2C(CCCN3CCN(CC3)CCCC=4C=5C(NC4)=CC=C(Br)C5)=CNC2C=C1
RGYZGJKKKYQJQI-RPWUZVMVNA-N,73053891,25553,A,6.07366,pubchem,1061167,10116,SLC6A4,4061,O1[C@@H](C[C@@H](NCCC2=CC=CC=C2)C1)C(C3=CC=CC=C3)C4=CC=CC=C4
RGYZGJKKKYQJQI-ZEQRLZLVNA-N,CHEMBL3099490,25553,A,5.69,chembl20,1282845,10116,SLC6A4,4061,O1C[C@H](C[C@H]1C(C2=CC=CC=C2)C3=CC=CC=C3)NCCC4=CC=CC=C4
RJIJZYPZGVMUQS-UHFFFAOYNA-N,CHEMBL145942,25553,A,6.06,chembl20,177782,10116,SLC6A4,4061,N1(CCN(CC1)CCCC=2C=CC(=CC2)O)CCOC(C3=CC=CC=C3)C4=CC=CC=C4
RJJULGLATNVXBG-UHFFFAOYNA-N,CHEMBL597479,25553,A,8.71,chembl20,609921,10116,SLC6A4,4061,C1=CC(OC)=C2OC=C(C2=C1)C(CN3CCC(=CC3)C4=CNC5=C4C=CC(=C5)F)C
RFFULCJLCNPMMP-UHFFFAOYNA-N,CHEMBL159423,25553,A,6.18,chembl20,201511,10116,SLC6A4,4061,C=1(NC=2C=CC=CC2C1)CN3CCN(CC3)CCOC(C4=CC=CC=C4)C5=CC=CC=C5
QKQUUCCRWCTPKN-JWFWCLOMNA-N,CHEMBL2310870,25553,A,7.12,chembl20,202136,10116,SLC6A4,4061,C1([C@@H]2N(C)C(C[C@@H]1C=3C=CC(=CC3)C#CCCCCO)CC2)C(=O)OC
QLXHEEVESGWCHN-FQEVSTJZNA-N,CHEMBL2347852,6532,A,8.54,chembl20,951590,9606,SLC6A4,4061,[C@@]1(CCCNCC1)(COCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3=CC=CC=C3
QLXHEEVESGWCHN-HXUWFJFHNA-N,CHEMBL2347853,6532,A,7.59,chembl20,951590,9606,SLC6A4,4061,[C@]1(CCCNCC1)(COCC2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)C3=CC=CC=C3
QMAAXHLTCZIRDL-NHCUHLMSNA-N,44441085,25553,A,7.27327,pubchem,308578,10116,SLC6A4,4061,S1C(=NC=C1)[C@@H]2CN3[C@H](CCC3)C4=C2C=CC(OCCCN5CCOCC5)=C4
QMAAXHLTCZIRDL-NHCUHLMSNA-N,CHEMBL391829,6532,A,6.54,chembl20,456605,9606,SLC6A4,4061,C1CN(CCCOC=2C=CC3=C([C@@H]4N(C[C@H]3C=5SC=CN5)CCC4)C2)CCO1
QMRDAGPTZAPMJI-UHFFFAOYNA-N,CHEMBL433968,25553,A,8.41,chembl20,306182,10116,SLC6A4,4061,C=1(C(N2CCN(CC2)CCCCC=3C=4C(=CC=C(C#N)C4)NC3)=CC=CC1OC)C#N
QMYYNXFWYYJUCS-UHFFFAOYNA-N,52950060,6532,A,6.98297,pubchem,516814,9606,SLC6A4,4061,ClC1=C(OCCCN2CCN(CC2)C=3C=4C(C=CC3)=CC=CC4)C=CC=5C1=C(O)NC5
QJFFUDZGJNXBLG-UHFFFAOYNA-N,CHEMBL542521,25553,A,5.77,chembl20,201825,10116,SLC6A4,4061,N1(C2CC(CC1CC2)OC(C=3C=C(Cl)C=CC3)C=4C=CC=CC4)CC=5C=CC=CC5
QHPRLDAGUGKEPY-UHFFFAOYNA-N,11647974,6532,A,7.24413,pubchem,1075867,9606,SLC6A4,4061,FC(F)(F)C1=CC(COCC2(CC(N(C)C)CC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F
QICHBHLWZOHDPI-UHFFFAOYNA-N,CHEMBL43629,6532,A,5.88,chembl20,198042,9606,SLC6A4,4061,N(C(=O)CCCN1CCN(CC1)CCCC2=CC=CC=C2)(C=3N=CC=CC3)CC=4C=CC=CC4
QICUCNWHSFGKTP-NCZKRNLINA-N,CHEMBL513090,6532,A,8.51,chembl20,560915,9606,SLC6A4,4061,[C@H]12CC[C@@H](N1C)C[C@@H]([C@@H]2C(OC)=O)C3=CC(=C(C=C3)OC)Br
QJAPFMHRCXYIEW-UHFFFAOYNA-N,CHEMBL185768,25553,A,9.0,chembl20,306182,10116,SLC6A4,4061,N1(C=2C=C3OCCOC3=CC2)CCN(CC1)CCCCC=4C=5C(=CC=C(C5)C=O)NC4
RKCZDGJKAISPBB-UHFFFAOYNA-N,CHEMBL506942,25553,A,6.0,chembl20,556308,10116,SLC6A4,4061,C=1C=CC2=C(C1OCCN3CCN(CC3)CC4=CC(=CC=C4)N(C)C(C)=O)C=CC(=N2)C
RLHULZKZUDFBGK-UHFFFAOYNA-N,CHEMBL142041,25553,A,5.61,chembl20,201638,10116,SLC6A4,4061,C(C1=CC=CC=C1)(C=2C=CC=CC2)OCCN(CCN(CCCC3=CC=CC=C3)C)C
RNXYMZNGMNWKMC-HXTKINSTNA-N,CHEMBL1632158,6532,A,5.0,chembl20,697222,9606,SLC6A4,4061,C1=CC=C2N3C(OCCC3)=C(C(NCC4CCN(CC4)CCCCCC(OC)=O)=O)C2=C1
RMWQLXLFYHDPRH-UHFFFAOYNA-N,CHEMBL469165,6532,A,5.74,chembl20,532580,9606,SLC6A4,4061,C1=CC=C(C=C1)C(C2=CC=CC=C2)OCCN3CCN(CC3)CCC(C4=CC=CC=C4)(C)O
RMIUMOINQIRNDK-UHFFFAOYNA-N,CHEMBL280518,25553,A,5.23,chembl20,305949,10116,SLC6A4,4061,N12C(C(C3=CC=CC=C3)C4=CC=CC=C4)CCC(C1)N(CC2)C5=CC=C(C=C5)OC
RDPZHUVLZFXTFY-UHFFFAOYNA-N,CHEMBL361916,25553,A,9.19,chembl20,302824,10116,SLC6A4,4061,C1(C2=CNC3=C2C=CC=C3)=CC4CCC(N4CCCOC=5C6=C(NC=C6)C=CC5)C1
SATWCJGRIHNWMG-UHFFFAOYNA-N,CHEMBL1258314,6532,A,7.61,chembl20,664682,9606,SLC6A4,4061,C1=CC2=CNC(=C2C(=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)F)F)O
RZTIEZPCWCTIEF-UHFFFAOYNA-N,CHEMBL152707,25553,A,6.68,chembl20,201814,10116,SLC6A4,4061,C12=C(C=C(C(=C1)OC)OC)CCN(C2)CCC(OC=3C(F)=CC=CC3)C4=CC=CC=C4
RVUQSGISTJEQPF-UHFFFAOYNA-N,CHEMBL417305,25553,A,5.41,chembl20,201833,10116,SLC6A4,4061,N1(CC2C(O)CCCCC2)CCN(CC1)CCOC(C3=CC=CC=C3)C4=CC=CC=C4
RYRHNOGQFYLMHQ-KOQKOIQBNA-N,CHEMBL225235,6532,A,7.6,chembl20,431030,9606,SLC6A4,4061,C12N(C(CC1)C[C@H](C3=CC=C(C=C3)C)[C@@H]2C4=CC=C(C=C4)F)C
RZHBTLSHMLRZGG-FUODBGTENA-N,46888926,6532,A,7.03152,pubchem,479241,9606,SLC6A4,4061,O(CCCN1CCN(CC1)C2=C3OC(O)=NC3=CC=C2)C=4C=C5NC(=O)CCC5=CC4
RVSLPYXAWKWRCQ-YRWFTTLQNA-N,CHEMBL3084698,25553,A,10.21,chembl20,595537,10116,SLC6A4,4061,C=1(C=CC=CC1)[C@]2(C[C@H]3N[C@@H](C2)CC3)OCC4=CC=C(C(=C4)Cl)Cl
RPIJVOAJPGCHHH-UHFFFAOYNA-N,52941423,6532,A,6.53462,pubchem,516814,9606,SLC6A4,4061,FC=1C=2C(N3CCN(CC3)CCCCOC4=C(C=5C(=CNC5O)C=C4)C)=CC=CC2C=CC1
QSHMWXGXHLDTKK-UHFFFAOYNA-N,57381099,25553,A,6.57219,pubchem,644740,10116,SLC6A4,4061,O=C1N(CCCCN2C(CN(CC2)C=3N=C4C(=CC3)C=C(N(=O)=O)C=C4)C)C(=O)CCC1
QOGDDOWLBRAWFT-UHFFFAOYNA-N,CHEMBL50997,25553,A,6.75,chembl20,201967,10116,SLC6A4,4061,C1(C2N(C)C(CC1C3=CC=C(C=4C=CC(=CC4)C(=O)C)C=C3)CC2)C(=O)OC
QSZPLPGSNSWIMT-QWOVJGMINA-N,50899748,6532,A,5.99396,pubchem,528102,9606,SLC6A4,4061,S(C1=NC(C(=O)NCCN2CCN(CC2)C=3C(=C(C=CC3)C)C)=CC(=N1)C)C
QTAUJHKCILRJMG-UHFFFAOYNA-N,CHEMBL232661,25553,A,8.12,chembl20,440969,10116,SLC6A4,4061,C=1C=C2C(C=3C=CC(OC)=CC3)CN(C)CC2=CC1OCCCN(C4CC4)C5CC5
QRFMINZAYREUQJ-UHFFFAOYNA-N,CHEMBL395608,25553,A,7.66,chembl20,453432,10116,SLC6A4,4061,C=1C=C2C(CN(C)CC2=CC1OCCCN3CCC(CC3)F)C=4C=CC(S(C)(=O)=O)=CC4
QRFMINZAYREUQJ-UHFFFAOYNA-N,CHEMBL395608,6532,A,6.87,chembl20,453433,9606,SLC6A4,4061,C=1C=C2C(CN(C)CC2=CC1OCCCN3CCC(CC3)F)C=4C=CC(S(C)(=O)=O)=CC4
QRIUZGTYJLIFNE-UHFFFAOYNA-N,CHEMBL162331,25553,A,5.72,chembl20,201511,10116,SLC6A4,4061,C=1(OC=2C=CC=CC2C1)CN3CCN(CC3)CCOC(C4=CC=CC=C4)C5=CC=CC=C5
QROPLSLVTZDBAU-SFHVURJKNA-N,CHEMBL10385,25553,A,7.37,chembl20,193661,10116,SLC6A4,4061,N1=C(OC=2C1=CC=C(CCN(C[C@H]3C=4C(=C(OC)C=CC4)CCC3)C)C2)C
QRRQVHBNSBQIBJ-OPVJXMOQNA-N,CHEMBL1644604,6532,A,7.0,chembl20,700295,9606,SLC6A4,4061,C1[C@@H]2N[C@@H](CC2)C[C@@H]1OC=3C=C(C=C(C3)C4=CC=CC=C4)C#N
QQMFCCASOIUAMW-KKSFZXQINA-N,71716486,6532,A,7.50004,pubchem,731054,9606,SLC6A4,4061,ClC=1C(O[C@H]([C@H]2CCNC2)C3=CC=CC=C3)=C(C=C(Cl)C1)C4=NC=CC=C4
RSSFEFAHSOYPIM-UHFFFAOYNA-N,CHEMBL356380,25553,A,6.63,chembl20,201812,10116,SLC6A4,4061,N1(CCN(CC1)CCCC=2C(OC)=CC=CC2)CCOC(C=3C=CC=CC3)C4=CC=CC=C4
RUFMMZIUYCHXNZ-UHFFFAOYNA-N,CHEMBL346332,25553,A,6.47,chembl20,201511,10116,SLC6A4,4061,N1(CC=2C=3C(=CC=CC3)C=CC2)CCN(CC1)CCOC(C4=CC=CC=C4)C5=CC=CC=C5
RUNHZSVFEKDKRE-UHFFFAOYNA-N,CHEMBL422618,25553,A,8.89,chembl20,201994,10116,SLC6A4,4061,N1(C(C2=CC=CC=C2C1=O)=O)CCCCCN3CC=C(C4=CNC=5C4=CC=CC5C)CC3
RRFURIBDRXRPMX-UHFFFAOYNA-N,44393374,6532,A,6.74473,pubchem,242243,9606,SLC6A4,4061,FC(F)(F)C=1C(CC2CCN(C3CCC4(OC(=O)C=5C4=CC=C6OCOC56)CC3)CC2)=CC=CC1
PQUSJGFLYJZNNR-XNTDXEJSNA-N,CHEMBL41061,6532,A,6.22,chembl20,198042,9606,SLC6A4,4061,N(CC=1C=CC=CC1)(CCN2CCN(CC2)C/C=C/C3=CC=CC=C3)C=4C=CC=CC4
PQVCYEFNNHRNET-UHFFFAOYNA-N,CHEMBL1258762,6532,A,6.96,chembl20,664681,9606,SLC6A4,4061,C1(=CC2=CNC(=C2C=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=CC(=CC5)F)O)F
PVLHJBACUBNDAT-UHFFFAOYNA-N,CHEMBL233622,25553,A,7.91,chembl20,443656,10116,SLC6A4,4061,C=1C=C(C=C2C(=CNC21)CCCN(C3COC=4C=5C(C=CC4C3)=NC=CC5)CCC)F
SRRVLPVASMWVKI-OUWNTDCHNA-N,CHEMBL199715,25553,A,6.92,chembl20,326349,10116,SLC6A4,4061,C1C[C@@H](C=2C=CC(Cl)=CC2)[C@@H](CSCC(NCCC3=CC=CC=C3)=O)CN1C
SRRVLPVASMWVKI-VRHNSKTDNA-N,CHEMBL372380,25553,A,7.17,chembl20,326349,10116,SLC6A4,4061,C1C[C@@H](C=2C=CC(Cl)=CC2)[C@H](CSCC(NCCC3=CC=CC=C3)=O)CN1C
SPTMOFIPJMIUBM-KOQKOIQBNA-N,CHEMBL2113649,25553,A,7.0,chembl20,201800,10116,SLC6A4,4061,C1CC2[C@H]([C@H](CC1N2CC=3C=CC=CC3)C=4C=CC(=CC4)I)C(OC)=O
VIPSEWNPWLYICF-SKKVRFOWNA-N,CHEMBL1632220,25553,A,6.3,chembl20,689710,10116,SLC6A4,4061,C1=C(N2CCN(CC2)CCC=3C=C(C=CC3)NC(=O)NCC)C=4C=CC(=NC4C=C1)C
VHTSWEQHQDCFER-UHFFFAOYNA-N,CHEMBL28306,25553,A,5.59,chembl20,201833,10116,SLC6A4,4061,N1(CCC(C=2C=CC(=CC2)Br)=O)CCN(CC1)CCOC(C3=CC=CC=C3)C4=CC=CC=C4
VFJSELOBZXFCOY-UHFFFAOYNA-N,CHEMBL1258086,6532,A,7.87,chembl20,664682,9606,SLC6A4,4061,C1(=CC2=CNC(=C2C=C1OCCCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)F)O)C
SWBLSKPXAXUIFX-UHFFFAOYNA-N,CHEMBL557821,25553,A,7.21,chembl20,201221,10116,SLC6A4,4061,N1(C2C(C(CC1CC2)C3=CC=CC=C3)CCCOC(C4=CC=CC=C4)C=5C=CC=CC5)C
SYZOUTMRLYREJS-INIZCTEONA-N,CHEMBL418337,25553,A,7.42,chembl20,193661,10116,SLC6A4,4061,N1=C(SC=2C1=CC=C(CCN(C[C@H]3C=4C(=C(OC)C=CC4)CCC3)C)C2)Cl
TUOKYEFCFKERJK-UHFFFAOYNA-N,CHEMBL356783,25553,A,6.35,chembl20,201812,10116,SLC6A4,4061,N1(CCN(CC1)CCCC2=CC(O)=CC=C2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4
SWVFLYPCSWYVDN-LNNLXFCONA-N,10525970,25553,A,6.18177,pubchem,196387,10116,SLC6A4,4061,S(O)(=O)(=NC1=C2C(C(CCC2)CN(CCC3=CC=4OCOC4C=C3)C)=CC=C1)C
TUDVVMCZTNBXMS-FKCZVYBNNA-N,CHEMBL206404,6532,A,7.51,chembl20,339938,9606,SLC6A4,4061,C1=CC=C2[C@H](C3=CC=C(C(=C3)Cl)Cl)CC[C@@H](C2=C1C(=O)NC)NC
SXVNDMHECZDJQS-RLFYNMQTNA-N,CHEMBL599240,6532,A,8.9,chembl20,613741,9606,SLC6A4,4061,C1NC[C@@H]2[C@@]1(C=3C=CC(=C(C3)Cl)Cl)[C@H]2COC4=CC=C(C=C4)F
SSRXSLUJFGLVJI-UHFFFAOYNA-N,CHEMBL394787,25553,A,8.89,chembl20,440969,10116,SLC6A4,4061,C=1C=C2C(C=3C=CC(OC)=CC3)CN(C)CC2=CC1OCCCN4CCN(CC4)C(C)C
SSYVIQKCLJMLJB-IOXAMRCBNA-N,CHEMBL575206,6532,A,7.33,chembl20,587778,9606,SLC6A4,4061,C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SCC)CC=C
SKXHWQQEKOCFTE-UHFFFAOYNA-N,CHEMBL27626,25553,A,5.87,chembl20,201833,10116,SLC6A4,4061,N1(CCC(C2=CC(F)=CC=C2)=O)CCN(CC1)CCOC(C3=CC=CC=C3)C=4C=CC=CC4
SKZALCXJWOZPOG-UHFFFAOYNA-N,CHEMBL2112696,25553,A,8.03,chembl20,201963,10116,SLC6A4,4061,C=1(C=2C(=CC=C(C2)F)SC1)C(CCN3CCN(C4=NC5=CC=CC=C5C=C4)CC3)O
SIRLPVNKNQJFET-UHFFFAOYNA-N,CHEMBL3126972,6532,A,6.28,chembl20,1296836,9606,SLC6A4,4061,C1(C2(COCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CC(CC2)NC4CC4)=CC=CC=C1
SMANXXCATUTDDT-QPJJXVBHNA-N,CHEMBL30008,6532,A,6.58,chembl20,774720,9606,SLC6A4,4061,N1(C(C=2C=CC(=CC2)F)C=3C=CC(=CC3)F)CCN(CC1)C/C=C/C4=CC=CC=C4
SMGADQUWFYVSES-UHFFFAOYNA-N,CHEMBL334637,25553,A,8.66,chembl20,201963,10116,SLC6A4,4061,C=1(C2=C(SC1)C=CC=C2)C(O)CCN3CCN(CC3)C4=CC=5C(C=C4)=NC=CC5
SMMVELORIHFJCC-UHFFFAOYNA-N,CHEMBL392283,25553,A,7.96,chembl20,454705,10116,SLC6A4,4061,C=1C=C2C(C3N(CC2C=4C=CC(=CC4)OC(F)(F)F)CCC3)=CC1OCCCN5CCCCC5
SPYRKRZLYSXVFE-LNNLXFCONA-N,10319235,6532,A,8.60033,pubchem,344712,9606,SLC6A4,4061,O1C(CC2=C1C(N3CCN(CC3)CCC=4C=C5NC(=O)COC5=CC4)=CC=C2)(C)C
SQKYPTYIXYDSOQ-MPIMZMORNA-N,CHEMBL1272041,6532,A,5.68,chembl20,675983,9606,SLC6A4,4061,N1(CCN(C2=C(C(=CC=C2)C)C)CC1)CCNC(C3=NC(=NC(=C3OC)C)C)=O
SOXZXITXFAWHRC-UHFFFAOYNA-N,CHEMBL34697,25553,A,5.75,chembl20,201667,10116,SLC6A4,4061,N(C1=CC=C(CN2CCC(CC2)CCOC(C3=CC=CC=C3)C4=CC=CC=C4)C=C1)(=O)=O
VQZCUVHOYIJXAO-HZPDHXFCNA-N,CHEMBL1818457,6532,A,8.7,chembl20,763087,9606,SLC6A4,4061,N1(N=C(C=C1)C(F)(F)F)C[C@@]23CNCC[C@]2(C4=CC(=C(C=C4)Cl)Cl)C3
VRBKIVRKKCLPHA-UHFFFAOYNA-N,CHEMBL623,25553,A,6.86,chembl20,184250,10116,SLC6A4,4061,N1(C(N(CCCN2CCN(CC2)C3=CC(Cl)=CC=C3)N=C1CC)=O)CCOC4=CC=CC=C4
